,ts_code,name,industry
4729,688248.SH,南网科技,电气设备
4730,688249.SH,晶合集成,半导体
4731,688251.SH,井松智能,专用机械
4732,688252.SH,天德钰,半导体
4733,688253.SH,英诺特,医疗保健
4734,688255.SH,凯尔达,机械基件
4735,688256.SH,寒武纪-U,半导体
4736,688257.SH,新锐股份,机械基件
4737,688258.SH,卓易信息,软件服务
4738,688259.SH,创耀科技,半导体
4739,688260.SH,昀冢科技,元器件
4740,688261.SH,东微半导,半导体
4741,688262.SH,国芯科技,半导体
4742,688265.SH,南模生物,医疗保健
4743,688266.SH,泽璟制药-U,生物制药
4744,688267.SH,中触媒,化工原料
4745,688268.SH,华特气体,化工原料
4746,688269.SH,凯立新材,化工原料
4747,688270.SH,臻镭科技,半导体
4748,688271.SH,联影医疗,医疗保健
4749,688272.SH,*ST富吉,元器件
4750,688273.SH,麦澜德,医疗保健
4751,688275.SH,万润新能,电气设备
4752,688276.SH,百克生物,生物制药
4753,688277.SH,天智航-U,医疗保健
4754,688278.SH,特宝生物,生物制药
4755,688279.SH,峰岹科技,半导体
4756,688280.SH,精进电动-UW,汽车配件
4757,688281.SH,华秦科技,航空
4758,688282.SH,理工导航,通信设备
4759,688283.SH,坤恒顺维,电器仪表
4760,688285.SH,高铁电气,运输设备
4761,688286.SH,敏芯股份,半导体
4762,688287.SH,观典防务,航空
4763,688288.SH,鸿泉物联,IT设备
4764,688289.SH,圣湘生物,医疗保健
4765,688290.SH,景业智能,专用机械
4766,688291.SH,金橙子,软件服务
4767,688292.SH,浩瀚深度,软件服务
4768,688293.SH,奥浦迈,生物制药
4769,688295.SH,中复神鹰,化纤
4770,688296.SH,和达科技,软件服务
4771,688297.SH,中无人机,航空
4772,688298.SH,东方生物,医疗保健
4773,688299.SH,长阳科技,元器件
4774,688300.SH,联瑞新材,矿物制品
4775,688301.SH,奕瑞科技,医疗保健
4776,688302.SH,海创药业-U,生物制药
4777,688303.SH,大全能源,电气设备
4778,688305.SH,科德数控,机床制造
4779,688306.SH,均普智能,专用机械
4780,688307.SH,中润光学,元器件
4781,688308.SH,欧科亿,机械基件
4782,688309.SH,恒誉环保,环境保护
4783,688310.SH,迈得医疗,医疗保健
4784,688311.SH,盟升电子,元器件
4785,688312.SH,燕麦科技,专用机械
4786,688313.SH,仕佳光子,通信设备
4787,688314.SH,康拓医疗,医疗保健
4788,688315.SH,诺禾致源,医疗保健
4789,688316.SH,青云科技-U,软件服务
4790,688317.SH,之江生物,医疗保健
4791,688318.SH,财富趋势,软件服务
4792,688319.SH,欧林生物,生物制药
4793,688320.SH,禾川科技,电器仪表
4794,688321.SH,微芯生物,化学制药
4795,688322.SH,奥比中光-UW,元器件
4796,688323.SH,瑞华泰,塑料
4797,688325.SH,赛微微电,半导体
4798,688326.SH,经纬恒润-W,汽车配件
4799,688327.SH,云从科技-UW,软件服务
4800,688328.SH,深科达,专用机械
4801,688329.SH,艾隆科技,专用机械
4802,688330.SH,宏力达,电气设备
4803,688331.SH,荣昌生物,生物制药
4804,688332.SH,中科蓝讯,半导体
4805,688333.SH,铂力特,机械基件
4806,688334.SH,西高院,电气设备
4807,688335.SH,复洁环保,环境保护
4808,688336.SH,三生国健,生物制药
4809,688337.SH,普源精电,电器仪表
4810,688338.SH,赛科希德,医疗保健
4811,688339.SH,亿华通-U,汽车配件
4812,688343.SH,云天励飞-U,软件服务
4813,688345.SH,博力威,电气设备
4814,688347.SH,华虹公司,半导体
4815,688348.SH,昱能科技,电气设备
4816,688349.SH,三一重能,电气设备
4817,688350.SH,富淼科技,化工原料
4818,688351.SH,微电生理-U,医疗保健
4819,688352.SH,颀中科技,半导体
4820,688353.SH,华盛锂电,化工原料
4821,688355.SH,明志科技,机械基件
4822,688356.SH,键凯科技,化学制药
4823,688357.SH,建龙微纳,化工原料
4824,688358.SH,祥生医疗,医疗保健
4825,688359.SH,三孚新科,化工原料
4826,688360.SH,德马科技,机械基件
4827,688361.SH,中科飞测-U,半导体
4828,688362.SH,甬矽电子,半导体
4829,688363.SH,华熙生物,医疗保健
4830,688365.SH,光云科技,软件服务
4831,688366.SH,昊海生科,医疗保健
4832,688367.SH,工大高科,运输设备
4833,688368.SH,晶丰明源,半导体
4834,688369.SH,致远互联,软件服务
4835,688370.SH,丛麟科技,环境保护
4836,688371.SH,菲沃泰,元器件
4837,688372.SH,伟测科技,半导体
4838,688373.SH,盟科药业-U,化学制药
4839,688375.SH,国博电子,元器件
4840,688376.SH,美埃科技,专用机械
4841,688377.SH,迪威尔,专用机械
4842,688378.SH,奥来德,专用机械
4843,688379.SH,华光新材,机械基件
4844,688380.SH,中微半导,半导体
4845,688381.SH,帝奥微,半导体
4846,688382.SH,益方生物-U,生物制药
4847,688383.SH,新益昌,专用机械
4848,688385.SH,复旦微电,半导体
4849,688386.SH,泛亚微透,化工原料
4850,688387.SH,信科移动-U,通信设备
4851,688388.SH,嘉元科技,电气设备
4852,688389.SH,普门科技,医疗保健
4853,688390.SH,固德威,电气设备
4854,688391.SH,钜泉科技,半导体
4855,688392.SH,骄成超声,专用机械
4856,688393.SH,安必平,医疗保健
4857,688395.SH,正弦电气,电气设备
4858,688396.SH,华润微,半导体
4859,688398.SH,赛特新材,矿物制品
4860,688399.SH,硕世生物,医疗保健
4861,688400.SH,凌云光,专用机械
4862,688401.SH,路维光电,半导体
4863,688403.SH,汇成股份,半导体
4864,688408.SH,中信博,电气设备
4865,688409.SH,富创精密,半导体
4866,688410.SH,山外山,医疗保健
4867,688416.SH,恒烁股份,半导体
4868,688418.SH,震有科技,通信设备
4869,688419.SH,耐科装备,半导体
4870,688420.SH,美腾科技,专用机械
4871,688425.SH,铁建重工,专用机械
4872,688426.SH,康为世纪,生物制药
4873,688428.SH,诺诚健华-U,生物制药
4874,688429.SH,时创能源,电气设备
4875,688432.SH,有研硅,半导体
4876,688433.SH,华曙高科,专用机械
4877,688435.SH,英方软件,软件服务
4878,688439.SH,振华风光,元器件
4879,688443.SH,智翔金泰-U,生物制药
4880,688448.SH,磁谷科技,专用机械
4881,688450.SH,光格科技,软件服务
4882,688455.SH,科捷智能,机械基件
4883,688456.SH,有研粉材,铜
4884,688458.SH,美芯晟,半导体
4885,688459.SH,哈铁科技,运输设备
4886,688466.SH,金科环境,环境保护
4887,688468.SH,科美诊断,医疗保健
4888,688469.SH,中芯集成-U,半导体
4889,688472.SH,阿特斯,电气设备
4890,688475.SH,萤石网络,IT设备
4891,688478.SH,晶升股份,半导体
4892,688479.SH,友车科技,软件服务
4893,688480.SH,赛恩斯,环境保护
4894,688484.SH,南芯科技,半导体
4895,688485.SH,九州一轨,环境保护
4896,688486.SH,龙迅股份,半导体
4897,688488.SH,艾迪药业,生物制药
4898,688489.SH,三未信安,IT设备
4899,688496.SH,清越科技,元器件
4900,688498.SH,源杰科技,半导体
4901,688499.SH,利元亨,专用机械
4902,688500.SH,*ST慧辰,互联网
4903,688501.SH,青达环保,环境保护
4904,688502.SH,茂莱光学,元器件
4905,688503.SH,聚和材料,电气设备
4906,688505.SH,复旦张江,化学制药
4907,688506.SH,百利天恒-U,化学制药
4908,688507.SH,索辰科技,通信设备
4909,688508.SH,芯朋微,半导体
4910,688509.SH,正元地信,软件服务
4911,688510.SH,航亚科技,航空
4912,688511.SH,天微电子,元器件
4913,688512.SH,慧智微-U,半导体
4914,688513.SH,苑东生物,化学制药
4915,688515.SH,裕太微-U,半导体
4916,688516.SH,奥特维,专用机械
4917,688517.SH,金冠电气,电气设备
4918,688518.SH,联赢激光,专用机械
4919,688519.SH,南亚新材,元器件
4920,688520.SH,神州细胞-U,生物制药
4921,688521.SH,芯原股份,半导体
4922,688522.SH,纳睿雷达,通信设备
4923,688523.SH,航天环宇,航空
4924,688525.SH,佰维存储,半导体
4925,688526.SH,科前生物,农业综合
4926,688528.SH,秦川物联,电器仪表
4927,688529.SH,豪森股份,专用机械
4928,688531.SH,日联科技,专用机械
4929,688533.SH,上声电子,汽车配件
4930,688535.SH,华海诚科,半导体
4931,688536.SH,思瑞浦,半导体
4932,688538.SH,和辉光电-U,半导体
4933,688539.SH,高华科技,电器仪表
4934,688543.SH,国科军工,专用机械
4935,688548.SH,广钢气体,化工原料
4936,688549.SH,C中巨芯-U,元器件
4937,688550.SH,瑞联新材,化工原料
4938,688551.SH,科威尔,专用机械
4939,688552.SH,航天南湖,通信设备
4940,688553.SH,汇宇制药-W,化学制药
4941,688556.SH,高测股份,专用机械
4942,688557.SH,兰剑智能,专用机械
4943,688558.SH,国盛智科,机床制造
4944,688559.SH,海目星,专用机械
4945,688560.SH,明冠新材,电气设备
4946,688561.SH,奇安信-U,软件服务
4947,688562.SH,航天软件,软件服务
4948,688563.SH,航材股份,航空
4949,688565.SH,力源科技,环境保护
4950,688566.SH,吉贝尔,化学制药
4951,688567.SH,孚能科技,电气设备
4952,688568.SH,中科星图,软件服务
4953,688569.SH,铁科轨道,运输设备
4954,688570.SH,天玛智控,专用机械
4955,688571.SH,杭华股份,染料涂料
4956,688573.SH,信宇人,专用机械
4957,688575.SH,亚辉龙,医疗保健
4958,688576.SH,西山科技,医疗保健
4959,688577.SH,浙海德曼,机床制造
4960,688578.SH,艾力斯,化学制药
4961,688579.SH,山大地纬,软件服务
4962,688580.SH,伟思医疗,医疗保健
4963,688581.SH,安杰思,医疗保健
4964,688582.SH,芯动联科,电器仪表
4965,688585.SH,上纬新材,化工原料
4966,688586.SH,江航装备,航空
4967,688588.SH,凌志软件,软件服务
4968,688589.SH,力合微,半导体
4969,688590.SH,新致软件,软件服务
4970,688591.SH,泰凌微,半导体
4971,688592.SH,司南导航,通信设备
4972,688593.SH,新相微,半导体
4973,688595.SH,芯海科技,半导体
4974,688596.SH,正帆科技,专用机械
4975,688597.SH,煜邦电力,电器仪表
4976,688598.SH,金博股份,矿物制品
4977,688599.SH,天合光能,电气设备
4978,688600.SH,皖仪科技,电器仪表
4979,688601.SH,力芯微,半导体
4980,688602.SH,康鹏科技,化工原料
4981,688603.SH,天承科技,化工原料
4982,688606.SH,奥泰生物,医疗保健
4983,688607.SH,康众医疗,医疗保健
4984,688608.SH,恒玄科技,半导体
4985,688609.SH,九联科技,家用电器
4986,688610.SH,埃科光电,电器仪表
4987,688611.SH,杭州柯林,电气设备
4988,688612.SH,威迈斯,汽车配件
4989,688613.SH,奥精医疗,医疗保健
4990,688616.SH,西力科技,电器仪表
4991,688617.SH,惠泰医疗,医疗保健
4992,688618.SH,三旺通信,通信设备
4993,688619.SH,罗普特,软件服务
4994,688620.SH,安凯微,半导体
4995,688621.SH,阳光诺和,医疗保健
4996,688622.SH,禾信仪器,电器仪表
4997,688623.SH,双元科技,专用机械
4998,688625.SH,呈和科技,化工原料
4999,688626.SH,翔宇医疗,医疗保健
5000,688627.SH,精智达,专用机械
5001,688628.SH,优利德,电器仪表
5002,688629.SH,华丰科技,元器件
5003,688630.SH,芯碁微装,专用机械
5004,688631.SH,莱斯信息,软件服务
5005,688633.SH,星球石墨,专用机械
5006,688636.SH,智明达,元器件
5007,688638.SH,誉辰智能,专用机械
5008,688639.SH,华恒生物,化学制药
5009,688646.SH,逸飞激光,专用机械
5010,688651.SH,盛邦安全,软件服务
5011,688655.SH,迅捷兴,元器件
5012,688656.SH,浩欧博,医疗保健
5013,688658.SH,悦康药业,化学制药
5014,688659.SH,元琛科技,环境保护
5015,688660.SH,电气风电,电气设备
5016,688661.SH,和林微纳,元器件
5017,688662.SH,富信科技,元器件
5018,688663.SH,新风光,电气设备
5019,688665.SH,四方光电,电器仪表
5020,688667.SH,菱电电控,汽车配件
5021,688668.SH,鼎通科技,通信设备
5022,688669.SH,聚石化学,化工原料
5023,688670.SH,金迪克,生物制药
5024,688671.SH,碧兴物联,环境保护
5025,688676.SH,金盘科技,电气设备
5026,688677.SH,海泰新光,医疗保健
5027,688678.SH,福立旺,元器件
5028,688679.SH,通源环境,环境保护
5029,688680.SH,海优新材,塑料
5030,688681.SH,科汇股份,电气设备
5031,688682.SH,霍莱沃,软件服务
5032,688683.SH,莱尔科技,元器件
5033,688685.SH,迈信林,航空
5034,688686.SH,奥普特,电器仪表
5035,688687.SH,凯因科技,生物制药
5036,688689.SH,银河微电,半导体
5037,688690.SH,纳微科技,化工原料
5038,688693.SH,锴威特,半导体
5039,688696.SH,极米科技,家用电器
5040,688697.SH,纽威数控,机床制造
5041,688698.SH,伟创电气,电气设备
5042,688699.SH,明微电子,半导体
5043,688700.SH,东威科技,专用机械
5044,688701.SH,卓锦股份,环境保护
5045,688707.SH,振华新材,电气设备
5046,688711.SH,宏微科技,半导体
5047,688718.SH,唯赛勃,水务
5048,688722.SH,同益中,化纤
5049,688728.SH,格科微,半导体
5050,688733.SH,壹石通,矿物制品
5051,688737.SH,中自科技,化工原料
5052,688739.SH,成大生物,生物制药
5053,688766.SH,普冉股份,半导体
5054,688767.SH,博拓生物,医疗保健
5055,688768.SH,容知日新,电器仪表
5056,688772.SH,珠海冠宇,电气设备
5057,688776.SH,国光电气,元器件
5058,688777.SH,中控技术,专用机械
5059,688778.SH,厦钨新能,电气设备
5060,688779.SH,长远锂科,电气设备
5061,688786.SH,悦安新材,小金属
5062,688787.SH,海天瑞声,软件服务
5063,688788.SH,科思科技,通信设备
5064,688789.SH,宏华数科,专用机械
5065,688793.SH,倍轻松,家用电器
5066,688798.SH,艾为电子,半导体
5067,688799.SH,华纳药厂,化学制药
5068,688800.SH,瑞可达,元器件
5069,688819.SH,天能股份,电气设备
5070,688981.SH,中芯国际,半导体
5071,830779.BJ,武汉蓝电,电器仪表
5072,830799.BJ,艾融软件,软件服务
5073,830809.BJ,安达科技,电气设备
5074,830832.BJ,齐鲁华信,化工原料
5075,830839.BJ,万通液压,工程机械
5076,830879.BJ,基康仪器,电器仪表
5077,830896.BJ,旺成科技,汽车配件
5078,830946.BJ,森萱医药,化学制药
5079,830964.BJ,润农节水,建筑工程
5080,830974.BJ,凯大催化,化工原料
5081,831010.BJ,凯添燃气,供气供热
5082,831039.BJ,国义招标,建筑工程
5083,831087.BJ,秋乐种业,种植业
5084,831152.BJ,昆工科技,小金属
5085,831167.BJ,鑫汇科,元器件
5086,831195.BJ,三祥科技,汽车配件
5087,831278.BJ,泰德股份,汽车配件
5088,831304.BJ,迪尔化工,化工原料
5089,831305.BJ,海希通讯,电器仪表
5090,831370.BJ,新安洁,环境保护
5091,831445.BJ,龙竹科技,家居用品
5092,831526.BJ,凯华材料,化工原料
5093,831627.BJ,力王股份,电气设备
5094,831641.BJ,格利尔,电气设备
5095,831689.BJ,克莱特,专用机械
5096,831726.BJ,朱老六,食品
5097,831768.BJ,拾比佰,家用电器
5098,831832.BJ,科达自控,软件服务
5099,831834.BJ,三维股份,塑料
5100,831855.BJ,浙江大农,机床制造
5101,831856.BJ,浩淼科技,专用机械
5102,831906.BJ,舜宇精工,汽车配件
5103,831961.BJ,创远信科,电器仪表
5104,832000.BJ,安徽凤凰,汽车配件
5105,832023.BJ,田野股份,食品
5106,832089.BJ,禾昌聚合,塑料
5107,832110.BJ,雷特科技,电气设备
5108,832145.BJ,恒合股份,环境保护
5109,832149.BJ,利尔达,元器件
5110,832171.BJ,志晟信息,软件服务
5111,832175.BJ,东方碳素,化工原料
5112,832225.BJ,利通科技,橡胶
5113,832278.BJ,鹿得医疗,医疗保健
5114,832419.BJ,路斯股份,饲料
5115,832471.BJ,美邦科技,化工原料
5116,832491.BJ,奥迪威,元器件
5117,832566.BJ,梓橦宫,化学制药
5118,832651.BJ,天罡股份,电器仪表
5119,832662.BJ,方盛股份,机械基件
5120,832735.BJ,德源药业,化学制药
5121,832802.BJ,保丽洁,环境保护
5122,832876.BJ,慧为智能,IT设备
5123,832885.BJ,星辰科技,电器仪表
5124,832982.BJ,锦波生物,医疗保健
5125,833075.BJ,柏星龙,广告包装
5126,833171.BJ,国航远洋,水运
5127,833230.BJ,欧康医药,生物制药
5128,833266.BJ,生物谷,中成药
5129,833346.BJ,威贸电子,元器件
5130,833394.BJ,民士达,造纸
5131,833427.BJ,华维设计,建筑工程
5132,833429.BJ,康比特,食品
5133,833454.BJ,同心传动,汽车配件
5134,833455.BJ,汇隆活塞,专用机械
5135,833509.BJ,同惠电子,电器仪表
5136,833523.BJ,德瑞锂电,电气设备
5137,833533.BJ,骏创科技,汽车配件
5138,833575.BJ,康乐卫士,生物制药
5139,833580.BJ,科创新材,其他建材
5140,833751.BJ,惠同新材,小金属
5141,833781.BJ,瑞奇智造,专用机械
5142,833819.BJ,颖泰生物,农药化肥
5143,833873.BJ,中设咨询,建筑工程
5144,833914.BJ,远航精密,小金属
5145,833943.BJ,优机股份,机械基件
5146,834014.BJ,特瑞斯,专用机械
5147,834021.BJ,流金科技,影视音像
5148,834033.BJ,康普化学,化工原料
5149,834058.BJ,华洋赛车,摩托车
5150,834062.BJ,科润智控,电气设备
5151,834261.BJ,一诺威,化工原料
5152,834407.BJ,驰诚股份,电器仪表
5153,834415.BJ,恒拓开源,软件服务
5154,834475.BJ,三友科技,专用机械
5155,834599.BJ,同力股份,专用机械
5156,834639.BJ,晨光电缆,电气设备
5157,834682.BJ,球冠电缆,电气设备
5158,834765.BJ,美之高,家居用品
5159,834770.BJ,艾能聚,电气设备
5160,834950.BJ,迅安科技,元器件
5161,835174.BJ,五新隧装,专用机械
5162,835179.BJ,凯德石英,矿物制品
5163,835184.BJ,国源科技,软件服务
5164,835185.BJ,贝特瑞,化工原料
5165,835207.BJ,众诚科技,软件服务
5166,835237.BJ,力佳科技,电气设备
5167,835305.BJ,云创数据,软件服务
